"lead_id","quote_qty","quote_price","lead_success","job_id","created_date","cust_id","location_id","sales_agent_id","sales_class_id"
423337,204600,0.79,"Y",340328,20130514,2940,8,1612,3
423338,825500,0.75,"Y",340329,20130905,2972,2,1464,3
423339,1017100,1.47,"Y",340330,20141230,2849,6,1293,2
423340,681100,0.76,"N",NULL,20130227,2682,8,1533,3
423341,527100,1.54,"Y",340331,20141231,2801,3,1163,2
423342,920300,0.74,"Y",340332,20130122,2885,12,1238,3
423343,1159400,0.73,"Y",340333,20140319,2847,2,1140,6
423344,562600,1.54,"Y",340334,20130523,2510,6,1455,1
423345,656300,0.76,"Y",340335,20141013,2754,10,1582,4
423346,114200,1.60,"Y",340336,20130213,2956,12,1323,1
423347,442200,0.78,"N",NULL,20141222,2793,1,1388,3
423348,1154800,0.73,"Y",340337,20130327,2973,4,1445,6
423349,151300,1.58,"Y",340338,20140113,2560,11,1305,1
423350,847600,0.75,"Y",340339,20131114,2930,7,1334,4
423351,1119000,0.74,"Y",340340,20130822,2957,3,1481,5
423352,1161400,0.73,"Y",340341,20131030,2760,12,1223,3
423353,292300,0.78,"Y",340342,20141008,2988,10,1372,3
423354,163100,1.58,"N",NULL,20140915,2593,1,1301,2
423355,880700,0.74,"Y",340343,20131014,2786,8,1360,3
423356,718400,0.76,"Y",340344,20130620,2627,5,1562,3
423357,734500,0.76,"Y",340345,20141015,2532,5,1176,5
423358,202200,0.79,"N",NULL,20141225,2962,2,1494,3
423359,1099000,0.74,"Y",340346,20140616,2854,9,1583,5
423360,472800,0.78,"Y",340347,20141121,2610,10,1577,4
423361,264400,0.78,"Y",340348,20140117,2903,1,1613,5
423362,826500,1.50,"Y",340349,20141010,2755,2,1306,2
423363,464500,0.78,"Y",340350,20140602,2887,11,1142,3
423364,382300,1.55,"N",NULL,20130502,2930,10,1610,2
423365,72700,0.80,"Y",340351,20131119,2657,7,1343,3
423366,613000,0.77,"Y",340352,20130322,2524,6,1316,6
423367,1065400,1.47,"Y",340353,20140410,2655,3,1264,2
423368,652700,0.76,"Y",340354,20140415,2798,5,1252,5
423369,769500,0.75,"Y",340355,20131105,2871,9,1285,6
423370,336500,0.78,"N",NULL,20141201,2675,8,1259,6
423371,417900,1.55,"Y",340356,20140919,2587,7,1141,1
423372,651400,0.76,"Y",340357,20130228,2659,3,1592,5
423373,132700,1.58,"Y",340358,20140506,2601,3,1433,2
423374,156000,0.79,"Y",340359,20130729,2649,5,1292,3
423375,513300,0.77,"Y",340360,20131112,2558,10,1412,4
423376,927100,0.74,"Y",340361,20140709,2865,6,1414,6
423377,184700,1.58,"Y",340362,20141208,2818,1,1240,1
423378,478900,0.78,"Y",340363,20130514,2700,10,1424,3
423379,836800,0.75,"Y",340364,20141212,2630,8,1271,5
423380,293900,1.57,"Y",340365,20130506,2882,7,1259,2
423381,1102400,0.74,"Y",340366,20130923,2692,1,1336,4
423382,684000,0.76,"Y",340367,20140625,2691,4,1348,5
423383,975100,0.74,"Y",340368,20141008,2947,8,1352,5
423384,168300,1.58,"Y",340369,20130312,2832,7,1203,1
423385,629400,1.52,"Y",340370,20131125,2825,3,1474,2
423386,1087300,1.47,"N",NULL,20131225,2816,8,1482,2
423387,790600,1.50,"Y",340371,20130522,2692,10,1274,2
423388,1229600,0.73,"Y",340372,20140911,2981,12,1149,4
423389,1189900,0.73,"Y",340373,20141211,2904,7,1548,6
423390,767500,0.75,"Y",340374,20140702,2582,9,1565,5
423391,179400,0.79,"Y",340375,20141204,2943,1,1241,3
423392,1180600,0.73,"Y",340376,20130117,2988,5,1353,5
423393,816200,0.75,"Y",340377,20130906,2595,12,1602,6
423394,966800,0.74,"N",NULL,20130221,2549,9,1441,6
423395,154800,1.58,"Y",340378,20140519,2818,6,1210,2
423396,1030000,1.47,"Y",340379,20131015,2976,9,1332,1
423397,286000,0.78,"Y",340380,20131225,2840,10,1503,4
423398,457900,0.78,"Y",340381,20140430,2791,4,1407,4
423399,371200,0.78,"Y",340382,20130702,2529,5,1126,4
423400,1221800,0.73,"Y",340383,20140609,2885,9,1383,3
423401,1242700,0.73,"Y",340384,20130228,2896,6,1255,3
423402,996300,1.49,"Y",340385,20140728,2749,6,1578,2
423403,472800,0.78,"N",NULL,20140605,2782,5,1353,5
423404,616000,0.77,"Y",340386,20140212,2753,10,1523,5
423405,791300,0.75,"Y",340387,20130114,2654,12,1383,6
423406,611100,1.54,"Y",340388,20141031,2870,2,1417,2
423407,469500,0.78,"Y",340389,20140708,2543,12,1171,6
423408,756400,0.75,"Y",340390,20130304,2579,6,1196,5
423409,729300,0.76,"Y",340391,20130426,2858,2,1508,5
423410,396900,0.78,"Y",340392,20140520,2800,6,1519,4
423411,738500,0.76,"Y",340393,20130103,2723,6,1207,3
423412,775900,0.75,"Y",340394,20130815,2521,4,1501,3
423413,1150100,0.73,"Y",340395,20141224,2865,9,1124,3
423414,270400,0.78,"Y",340396,20130812,2568,2,1402,4
423415,93500,0.80,"Y",340397,20141229,2601,1,1575,5
423416,429800,0.78,"Y",340398,20140227,2667,6,1415,5
423417,1210400,0.73,"Y",340399,20140708,2771,5,1264,5
423418,901900,0.74,"Y",340400,20130926,2966,5,1583,3
423419,1076700,0.74,"N",NULL,20130621,2954,2,1442,5
423420,506600,1.54,"Y",340401,20140224,2609,6,1433,2
423421,1202300,1.46,"Y",340402,20140829,2579,3,1604,1
423422,913600,0.74,"Y",340403,20141007,2798,5,1365,6
423423,72700,0.80,"Y",340404,20130219,2573,12,1199,3
423424,488500,0.78,"Y",340405,20131226,2912,5,1498,6
423425,97900,1.60,"Y",340406,20140922,2650,1,1565,1
423426,155900,0.79,"Y",340407,20130325,2725,1,1505,6
423427,120100,0.80,"Y",340408,20140123,2989,6,1306,6
423428,1084000,1.47,"Y",340409,20130426,2642,4,1155,2
423429,726100,0.76,"Y",340410,20130214,2678,1,1303,3
423430,76000,0.80,"Y",340411,20130108,2854,6,1398,5
423431,882000,1.49,"Y",340412,20140625,2701,3,1153,1
423432,168000,0.79,"Y",340413,20140905,2992,1,1484,4
423433,1185300,0.73,"Y",340414,20130701,2666,8,1367,5
423434,60600,1.60,"N",NULL,20141217,2822,5,1528,2
423435,184500,0.79,"Y",340415,20130214,2882,11,1181,6
423436,716800,1.52,"Y",340416,20140903,2864,4,1491,2
423437,205500,1.58,"Y",340417,20131002,2521,5,1272,2
423438,901700,0.74,"Y",340418,20140424,2710,12,1516,6
423439,450100,0.78,"N",NULL,20140411,2716,11,1486,4
423440,96500,0.80,"Y",340419,20130617,2988,3,1452,3
423441,1102500,1.47,"Y",340420,20130215,2980,3,1139,2
423442,452600,1.55,"Y",340421,20130123,2573,9,1313,2
423443,1009000,0.74,"Y",340422,20141127,2870,2,1322,5
423444,473700,0.78,"Y",340423,20130125,2862,3,1499,5
423445,848300,1.50,"Y",340424,20130327,2629,7,1213,1
423446,592600,1.54,"N",NULL,20130725,2880,2,1137,2
423447,421800,0.78,"Y",340425,20131025,2877,12,1552,5
423448,984400,0.74,"Y",340426,20140204,2749,8,1224,6
423449,1007300,1.47,"Y",340427,20140521,2609,3,1399,2
423450,220600,0.79,"Y",340428,20141111,2620,3,1608,3
423451,440800,0.78,"N",NULL,20130909,2610,11,1159,4
423452,255500,0.78,"N",NULL,20140613,2528,10,1153,3
423453,1188700,0.73,"Y",340429,20130624,2733,6,1510,5
423454,79300,0.80,"N",NULL,20130412,2884,12,1202,3
423455,1177100,1.46,"Y",340430,20140703,2926,6,1381,1
423456,182900,0.79,"Y",340431,20130610,2778,2,1450,3
423457,827000,0.75,"Y",340432,20140506,2508,4,1571,4
423458,872100,0.75,"Y",340433,20140717,2963,11,1266,6
423459,128400,0.79,"Y",340434,20140904,2913,1,1294,4
423460,711300,0.76,"Y",340435,20130507,2851,1,1466,5
423461,1153900,0.73,"Y",340436,20141205,2762,12,1277,5
423462,44300,0.80,"Y",340437,20141008,2614,2,1585,5
423463,720200,1.52,"Y",340438,20140130,2925,3,1589,1
423464,280600,0.78,"N",NULL,20130802,2517,12,1158,3
423465,1165000,0.73,"Y",340439,20140331,2774,7,1305,5
423466,803300,1.50,"Y",340440,20140326,2690,11,1529,2
423467,614500,0.77,"Y",340441,20140127,2591,5,1610,3
423468,115400,0.80,"Y",340442,20130425,2895,5,1523,6
423469,1242700,0.73,"Y",340443,20141205,2773,12,1255,6
423470,307700,0.78,"N",NULL,20131210,2948,2,1194,6
423471,535900,0.77,"Y",340444,20141013,2518,7,1372,6
423472,439400,1.55,"Y",340445,20130121,2639,8,1527,1
423473,881000,0.74,"Y",340446,20141104,2844,4,1424,4
423474,460200,0.78,"Y",340447,20140421,2976,6,1228,3
423475,391500,0.78,"Y",340448,20131016,2664,11,1203,6
423476,1118700,0.74,"Y",340449,20130218,2945,5,1468,3
423477,467200,1.55,"Y",340450,20141107,2752,11,1539,2
423478,285200,0.78,"Y",340451,20131104,2889,9,1180,3
423479,554800,0.77,"Y",340452,20140214,2903,1,1587,6
423480,458900,0.78,"Y",340453,20130603,2659,11,1189,5
423481,425800,0.78,"Y",340454,20130611,2833,4,1386,6
423482,465100,1.55,"Y",340455,20131003,2585,11,1463,1
423483,854700,0.75,"Y",340456,20140910,2504,10,1286,3
423484,1138300,1.46,"Y",340457,20140822,2826,9,1402,2
423485,839600,0.75,"N",NULL,20130918,2843,6,1376,3
423486,430200,0.78,"Y",340458,20140513,2845,9,1240,4
423487,42600,0.80,"Y",340459,20140325,2635,11,1282,4
423488,1059900,0.74,"Y",340460,20131021,2630,5,1422,5
423489,825500,0.75,"Y",340461,20130508,2754,3,1544,5
423490,618500,0.77,"Y",340462,20130830,2552,9,1527,5
423491,1018900,1.47,"Y",340463,20130220,2677,11,1125,2
423492,1030500,1.47,"N",NULL,20140321,2823,8,1381,1
423493,94500,0.80,"Y",340464,20140213,2728,7,1396,6
423494,561600,0.77,"Y",340465,20130312,2607,4,1569,6
423495,658900,0.76,"Y",340466,20131001,2755,6,1125,5
423496,1013400,0.74,"Y",340467,20141231,2676,4,1384,4
423497,815500,1.50,"Y",340468,20140324,2785,2,1339,1
423498,315800,0.78,"Y",340469,20140923,2528,11,1385,4
423499,332300,0.78,"Y",340470,20130521,2977,3,1512,3
423500,1031300,0.74,"Y",340471,20130507,2788,9,1141,3
423501,611700,1.54,"Y",340472,20140422,2530,11,1245,2
423502,1063900,1.47,"Y",340473,20130215,2961,6,1492,2
423503,682600,1.52,"N",NULL,20130422,2586,9,1207,1
423504,1198500,1.46,"N",NULL,20141009,2721,7,1448,1
423505,159900,0.79,"Y",340474,20140312,2887,7,1140,3
423506,1008400,1.47,"Y",340475,20141106,2594,3,1209,1
423507,540500,1.54,"Y",340476,20131212,2739,7,1507,1
423508,185300,0.79,"Y",340477,20130820,2522,11,1380,6
423509,777000,0.75,"Y",340478,20130429,2691,8,1241,4
423510,586700,1.54,"N",NULL,20140515,2723,5,1549,1
423511,475300,1.55,"Y",340479,20140805,2579,7,1355,2
423512,726300,0.76,"Y",340480,20131224,2702,3,1549,3
423513,1190000,1.46,"Y",340481,20140613,2557,12,1285,1
423514,252600,0.78,"Y",340482,20141212,2832,4,1271,3
423515,368900,0.78,"Y",340483,20131213,2908,8,1271,3
423516,901600,1.49,"Y",340484,20130521,2521,7,1363,1
423517,1116600,0.74,"Y",340485,20130313,2830,11,1387,4
423518,866200,0.75,"Y",340486,20130806,2553,10,1160,4
423519,733700,1.52,"Y",340487,20141021,2557,1,1179,2
423520,1214900,0.73,"Y",340488,20130122,2958,11,1300,5
423521,434600,0.78,"Y",340489,20130718,2539,6,1560,6
423522,373400,0.78,"Y",340490,20141208,2762,8,1211,3
423523,930500,0.74,"Y",340491,20140529,2533,2,1295,6
423524,272100,1.57,"Y",340492,20140827,2977,11,1462,2
423525,1129500,1.46,"N",NULL,20140901,2532,7,1503,2
423526,467700,0.78,"Y",340493,20130225,2611,10,1197,5
423527,386600,0.78,"Y",340494,20140116,2671,2,1536,3
423528,1098500,0.74,"N",NULL,20130102,2929,4,1611,6
423529,1207700,0.73,"Y",340495,20130108,2712,4,1444,3
423530,1087400,1.47,"N",NULL,20130308,2844,2,1443,1
423531,1148100,0.73,"Y",340496,20140425,2857,9,1133,6
423532,1139200,0.73,"Y",340497,20131209,2759,8,1599,4
423533,698200,0.76,"Y",340498,20130830,2594,10,1348,5
423534,742300,0.76,"Y",340499,20140930,2683,7,1219,3
423535,623700,0.77,"N",NULL,20130222,2686,6,1430,3
423536,1227800,0.73,"Y",340500,20140513,2622,3,1360,4
423537,636600,0.76,"Y",340501,20130910,2974,9,1366,4
423538,861200,1.50,"Y",340502,20131104,2753,7,1616,2
423539,782100,0.75,"Y",340503,20130530,2556,8,1513,3
423540,1064600,1.47,"Y",340504,20141126,2887,5,1131,2
423541,212800,0.79,"Y",340505,20141014,2818,5,1222,5
423542,1072800,0.74,"Y",340506,20140620,2685,12,1453,4
423543,492600,0.78,"Y",340507,20131002,2857,10,1477,4
423544,1129800,1.46,"Y",340508,20131227,2533,5,1562,1
423545,1248800,0.73,"N",NULL,20141121,2694,9,1540,4
423546,1073900,1.47,"Y",340509,20130927,2962,3,1548,2
423547,943300,1.49,"Y",340510,20140611,2813,6,1471,1
423548,711800,0.76,"Y",340511,20130322,2542,8,1554,3
423549,229100,0.79,"N",NULL,20141215,2731,8,1540,5
423550,1088600,1.47,"Y",340512,20130821,2864,5,1300,2
423551,745000,1.52,"Y",340513,20140103,2562,12,1498,2
423552,396200,0.78,"Y",340514,20130501,2793,6,1207,5
423553,490100,0.78,"Y",340515,20141008,2966,10,1418,4
423554,870300,1.50,"Y",340516,20130819,2888,3,1306,2
423555,624600,0.77,"Y",340517,20141029,2735,11,1349,5
423556,227700,1.58,"Y",340518,20130522,2944,8,1584,1
423557,61600,1.60,"Y",340519,20140206,2598,11,1234,2
423558,1144900,1.46,"Y",340520,20140714,2721,5,1512,2
423559,599700,0.77,"Y",340521,20130902,2634,8,1182,4
423560,1086100,0.74,"Y",340522,20130424,2515,1,1360,4
423561,843500,0.75,"Y",340523,20141022,2889,2,1428,5
423562,71600,1.60,"Y",340524,20131231,2626,7,1199,1
423563,338800,0.78,"N",NULL,20141112,2987,2,1143,5
423564,805400,0.75,"Y",340525,20140915,2570,1,1264,3
423565,339400,1.57,"Y",340526,20131023,2546,2,1307,2
423566,811000,0.75,"Y",340527,20130211,2983,6,1420,3
423567,879300,0.74,"Y",340528,20130920,2812,4,1218,4
423568,911300,1.49,"Y",340529,20130911,2717,8,1330,1
423569,719900,1.52,"Y",340530,20131011,2541,1,1162,2
423570,163300,0.79,"Y",340531,20130204,2984,12,1266,3
423571,1041200,0.74,"Y",340532,20130820,2609,11,1414,6
423572,886600,0.74,"Y",340533,20130305,2805,7,1501,5
423573,454900,0.78,"Y",340534,20141216,2977,8,1533,4
423574,89100,0.80,"Y",340535,20130703,2799,3,1548,5
423575,418200,0.78,"Y",340536,20141224,2634,3,1556,4
423576,1160900,0.73,"Y",340537,20131217,2975,9,1151,4
423577,1032600,0.74,"Y",340538,20140522,2936,5,1607,6
423578,760600,1.50,"Y",340539,20140528,2733,11,1481,2
423579,809500,1.50,"Y",340540,20131125,2914,1,1310,1
423580,258100,0.78,"N",NULL,20130329,2892,11,1495,4
423581,298200,1.57,"Y",340541,20140127,2544,3,1472,1
423582,730900,0.76,"Y",340542,20140909,2736,5,1325,6
423583,335800,1.57,"Y",340543,20130717,2928,4,1248,2
423584,843900,0.75,"Y",340544,20140130,2791,5,1602,5
423585,763100,0.75,"Y",340545,20130723,2620,8,1156,6
423586,949900,0.74,"Y",340546,20131226,2684,1,1333,5
423587,217100,0.79,"Y",340547,20140204,2581,3,1447,4
423588,957600,0.74,"N",NULL,20131010,2980,6,1164,3
423589,481000,1.55,"Y",340548,20140508,2756,6,1287,1
423590,340800,0.78,"Y",340549,20140516,2883,10,1468,4
423591,865400,0.75,"Y",340550,20140321,2776,2,1437,4
423592,618700,0.77,"Y",340551,20140226,2606,8,1315,4
423593,686400,0.76,"Y",340552,20140227,2916,3,1407,6
423594,951700,0.74,"Y",340553,20130416,2762,12,1339,4
423595,1078400,0.74,"N",NULL,20130725,2658,3,1268,3
423596,1043800,1.47,"Y",340554,20130506,2950,9,1459,1
423597,175600,1.58,"Y",340555,20140123,2928,6,1452,1
423598,253800,1.57,"Y",340556,20131107,2514,3,1169,1
423599,823700,0.75,"Y",340557,20131220,2541,7,1246,5
423600,981000,0.74,"Y",340558,20131018,2887,11,1537,5
423601,815100,0.75,"Y",340559,20140630,2907,12,1217,3
423602,810100,1.50,"Y",340560,20140620,2984,2,1485,1
423603,149300,0.79,"Y",340561,20141021,2830,9,1497,6
423604,445300,0.78,"Y",340562,20131129,2559,1,1315,5
423605,332200,1.57,"N",NULL,20131205,2880,7,1477,1
423606,427000,0.78,"Y",340563,20131206,2607,5,1218,6
423607,871500,0.75,"Y",340564,20140724,2571,11,1386,6
423608,110400,0.80,"Y",340565,20140904,2744,11,1249,5
423609,1166300,0.73,"Y",340566,20130705,2620,9,1352,4
423610,565500,1.54,"Y",340567,20131220,2547,11,1382,2
423611,663900,0.76,"Y",340568,20140930,2699,4,1308,4
423612,96300,0.80,"Y",340569,20131115,2665,1,1421,4
423613,874300,0.75,"Y",340570,20130404,2776,11,1293,6
423614,361500,0.78,"Y",340571,20141205,2620,4,1121,6
423615,1131800,1.46,"Y",340572,20130130,2689,10,1274,1
423616,637200,0.76,"Y",340573,20131226,2578,11,1191,5
423617,393600,1.55,"Y",340574,20141211,2507,6,1265,2
423618,329000,0.78,"Y",340575,20130523,2834,6,1453,6
423619,249300,0.79,"Y",340576,20130830,2617,6,1200,3
423620,906300,0.74,"N",NULL,20130916,2729,5,1345,6
423621,638700,1.52,"N",NULL,20131104,2707,6,1353,2
423622,263600,0.78,"Y",340577,20130815,2920,3,1426,3
423623,184700,0.79,"Y",340578,20130926,2992,8,1419,4
423624,1085100,0.74,"Y",340579,20140912,2542,2,1130,6
423625,64100,0.80,"Y",340580,20141124,2974,5,1307,3
423626,200000,1.58,"Y",340581,20130924,2650,4,1525,1
423627,668300,0.76,"Y",340582,20130816,2936,7,1286,4
423628,204600,0.79,"Y",340583,20130207,2683,2,1563,6
423629,1093600,0.74,"Y",340584,20140708,2948,5,1382,4
423630,634200,0.76,"Y",340585,20131220,2905,3,1321,5
423631,1198000,0.73,"N",NULL,20130205,2627,3,1358,4
423632,490400,0.78,"Y",340586,20140923,2922,3,1525,3
423633,529900,1.54,"Y",340587,20130701,2935,11,1379,2
423634,712700,0.76,"Y",340588,20140624,2623,4,1186,6
423635,277800,0.78,"Y",340589,20140707,2760,3,1171,3
423636,663800,0.76,"Y",340590,20141106,2779,9,1281,5
423637,568300,0.77,"Y",340591,20130801,2803,3,1550,5
423638,472500,1.55,"Y",340592,20130710,2568,6,1487,2
423639,713900,1.52,"Y",340593,20130222,2939,2,1399,2
423640,266200,1.57,"Y",340594,20141231,2651,6,1324,2
423641,181400,0.79,"N",NULL,20130606,2985,6,1355,4
423642,742400,0.76,"Y",340595,20140109,2771,6,1445,5
423643,1211700,0.73,"Y",340596,20130408,2666,4,1232,5
423644,975300,0.74,"Y",340597,20140319,2535,9,1224,5
423645,434700,1.55,"Y",340598,20141121,2997,11,1164,2
423646,483900,0.78,"N",NULL,20130313,2725,8,1153,5
423647,719200,1.52,"Y",340599,20140721,2920,5,1225,1
423648,600200,0.77,"Y",340600,20130828,2695,7,1370,3
423649,964900,1.49,"N",NULL,20130222,2950,1,1426,2
423650,384200,0.78,"Y",340601,20130514,2913,2,1495,5
423651,1213700,0.73,"Y",340602,20130219,2746,4,1489,3
423652,148000,1.58,"Y",340603,20130116,2625,12,1255,1
423653,347400,0.78,"N",NULL,20130215,2865,4,1297,4
423654,640200,1.52,"Y",340604,20140321,2565,11,1425,2
423655,1099400,1.47,"N",NULL,20140814,2916,2,1597,1
423656,675000,0.76,"Y",340605,20131226,2585,9,1536,5
423657,405900,1.55,"Y",340606,20141016,2694,5,1520,1
423658,538700,0.77,"Y",340607,20130812,2542,4,1549,3
423659,592500,0.77,"Y",340608,20130207,2597,2,1407,6
423660,600900,0.77,"Y",340609,20140714,2550,4,1221,6
423661,87400,0.80,"Y",340610,20140415,2952,9,1151,3
423662,216200,0.79,"Y",340611,20130404,2554,9,1448,5
423663,1036400,0.74,"N",NULL,20130726,2810,1,1367,4
423664,733300,0.76,"Y",340612,20141015,2666,4,1520,3
423665,577400,1.54,"Y",340613,20141006,2904,9,1396,1
423666,384800,0.78,"Y",340614,20131219,2668,3,1380,4
423667,583500,1.54,"Y",340615,20141128,2941,3,1123,1
423668,1214900,0.73,"N",NULL,20140708,2654,7,1546,4
423669,843100,0.75,"Y",340616,20140613,2658,2,1489,4
423670,1165000,0.73,"Y",340617,20141118,2972,11,1208,3
423671,207500,1.58,"N",NULL,20130402,2626,5,1296,1
423672,802000,0.75,"Y",340618,20141021,2873,1,1291,5
423673,1161200,0.73,"Y",340619,20130524,2725,12,1528,3
423674,230800,0.79,"Y",340620,20130827,2601,6,1156,5
423675,57200,1.60,"Y",340621,20130820,2698,11,1287,1
423676,408000,0.78,"Y",340622,20130814,2925,7,1316,3
423677,230900,0.79,"N",NULL,20140807,2772,1,1198,5
423678,591100,0.77,"Y",340623,20130114,2617,9,1176,4
423679,867500,0.75,"N",NULL,20141006,2652,9,1238,4
423680,921500,0.74,"Y",340624,20141105,2718,8,1286,4
423681,1173900,0.73,"Y",340625,20140331,2539,8,1199,3
423682,960600,0.74,"Y",340626,20141007,2609,6,1357,5
423683,44400,0.80,"Y",340627,20130617,2661,2,1123,3
423684,373700,0.78,"Y",340628,20141210,2554,9,1581,6
423685,245100,0.79,"Y",340629,20140220,2747,8,1471,3
423686,645200,1.52,"Y",340630,20140115,2671,10,1195,1
423687,576500,0.77,"N",NULL,20131015,2989,12,1508,4
423688,333200,0.78,"Y",340631,20140801,2501,6,1327,3
423689,737600,1.52,"Y",340632,20130208,2727,6,1466,1
423690,555000,0.77,"Y",340633,20130405,2662,10,1355,5
423691,531800,0.77,"Y",340634,20130221,2994,6,1232,4
423692,175900,0.79,"Y",340635,20130812,2932,3,1352,3
423693,948900,0.74,"Y",340636,20130503,2716,8,1502,4
423694,59000,0.80,"N",NULL,20141204,3000,7,1495,5
423695,632700,1.52,"Y",340637,20140723,2943,10,1545,1
423696,342200,0.78,"Y",340638,20130214,2514,6,1512,4
423697,1079700,1.47,"N",NULL,20141218,2865,4,1301,2
423698,915100,1.49,"Y",340639,20140520,2506,1,1343,1
423699,755000,0.75,"N",NULL,20130501,2998,1,1169,6
423700,91000,0.80,"Y",340640,20130722,2868,1,1603,5
423701,1135900,1.46,"Y",340641,20140611,2544,11,1471,1
423702,861500,0.75,"Y",340642,20130508,2989,1,1173,6
423703,473900,0.78,"Y",340643,20140929,2581,5,1523,4
423704,181500,1.58,"Y",340644,20140519,2567,12,1604,1
423705,766200,0.75,"Y",340645,20140909,2666,3,1284,5
423706,885800,0.74,"Y",340646,20140617,2987,12,1402,5
423707,990800,0.74,"Y",340647,20130506,2729,3,1556,5
423708,204100,1.58,"Y",340648,20130513,2863,7,1559,2
423709,121800,0.80,"Y",340649,20131018,2969,3,1542,4
423710,1067300,1.47,"Y",340650,20140617,2527,3,1496,1
423711,1095000,1.47,"Y",340651,20130604,2832,8,1418,2
423712,584000,1.54,"Y",340652,20130523,2834,2,1533,2
423713,892300,0.74,"Y",340653,20130211,2875,6,1152,5
423714,751700,0.75,"N",NULL,20140418,2747,12,1539,6
423715,672000,1.52,"Y",340654,20130527,2923,11,1333,2
423716,277600,0.78,"Y",340655,20141201,2702,10,1181,6
423717,964700,0.74,"Y",340656,20141229,2936,3,1236,6
423718,1096300,0.74,"Y",340657,20131209,2786,2,1482,3
423719,601500,1.54,"Y",340658,20140128,2834,4,1136,2
423720,354500,1.57,"Y",340659,20130102,2810,4,1591,1
423721,79200,0.80,"Y",340660,20130118,2577,8,1275,6
423722,1241500,0.73,"Y",340661,20140609,2813,9,1421,6
423723,729100,1.52,"Y",340662,20130219,2549,7,1542,1
423724,505400,1.54,"Y",340663,20140922,2660,12,1346,1
423725,1171300,0.73,"Y",340664,20130225,2807,8,1313,4
423726,691800,1.52,"Y",340665,20140926,2797,9,1193,1
423727,1049000,1.47,"Y",340666,20131128,2914,7,1166,2
423728,405900,1.55,"Y",340667,20131128,2860,5,1445,1
423729,1105100,1.47,"Y",340668,20141007,2853,8,1498,1
423730,579600,0.77,"N",NULL,20130418,2657,2,1239,4
423731,100700,0.80,"Y",340669,20130520,2938,7,1247,6
423732,344700,0.78,"Y",340670,20131223,2705,8,1613,4
423733,485000,1.55,"Y",340671,20140225,2700,9,1121,2
423734,183200,0.79,"Y",340672,20140410,2616,10,1277,5
423735,504700,0.77,"Y",340673,20130527,2539,8,1167,6
423736,470200,1.55,"Y",340674,20141205,2916,1,1281,2
423737,174700,1.58,"Y",340675,20130806,2828,6,1141,1
423738,1056000,1.47,"Y",340676,20140718,2850,8,1297,2
423739,371600,0.78,"Y",340677,20140528,2715,4,1240,6
423740,898100,0.74,"Y",340678,20141217,2953,6,1455,6
423741,1097600,1.47,"Y",340679,20131016,2894,1,1557,1
423742,649300,0.76,"Y",340680,20141024,2577,10,1583,6
423743,776800,0.75,"Y",340681,20141225,2568,2,1351,3
423744,441700,0.78,"Y",340682,20141029,2888,7,1441,6
423745,1082700,0.74,"Y",340683,20140101,2694,6,1457,4
423746,373700,1.57,"Y",340684,20130904,2733,4,1156,1
423747,415900,0.78,"Y",340685,20130510,2717,5,1248,4
423748,338500,1.57,"Y",340686,20141110,2644,5,1404,1
423749,954500,0.74,"Y",340687,20140925,2978,6,1620,4
423750,506800,0.77,"Y",340688,20140807,2991,7,1488,6
423751,925800,0.74,"Y",340689,20141107,2685,7,1586,4
423752,1191600,1.46,"Y",340690,20140214,2978,11,1446,1
423753,1166700,1.46,"Y",340691,20140414,2744,11,1232,2
423754,563200,0.77,"Y",340692,20130904,2836,6,1258,3
423755,690000,0.76,"Y",340693,20131002,2928,6,1243,6
423756,1156800,1.46,"Y",340694,20141007,2515,10,1585,2
423757,1003500,1.47,"N",NULL,20140925,2879,9,1284,1
423758,1096700,0.74,"Y",340695,20140331,2833,8,1227,3
423759,681200,1.52,"Y",340696,20130425,2790,7,1463,2
423760,47000,0.80,"N",NULL,20140116,2600,11,1545,4
423761,892600,0.74,"N",NULL,20140617,2589,3,1209,3
423762,699700,0.76,"Y",340697,20140312,2701,8,1552,4
423763,179700,0.79,"Y",340698,20131122,2892,1,1240,4
423764,150800,0.79,"Y",340699,20130130,2731,8,1159,6
423765,717800,1.52,"Y",340700,20131113,2607,11,1320,1
423766,1203000,1.46,"Y",340701,20141104,2519,1,1609,2
423767,466900,1.55,"Y",340702,20141009,2776,3,1369,2
423768,999700,1.49,"Y",340703,20140605,2801,7,1423,1
423769,421700,0.78,"Y",340704,20130926,2793,7,1496,4
423770,924400,0.74,"Y",340705,20130628,2523,5,1209,4
423771,470100,0.78,"Y",340706,20140115,2708,9,1178,4
423772,1193500,0.73,"Y",340707,20140827,2527,11,1245,3
423773,1224000,1.46,"Y",340708,20130703,2575,5,1592,1
423774,144900,0.79,"Y",340709,20130507,2906,2,1372,6
423775,396000,0.78,"Y",340710,20130111,2777,10,1400,5
423776,1100400,0.74,"Y",340711,20140701,2805,6,1524,4
423777,648100,0.76,"Y",340712,20130503,2579,7,1246,3
423778,643000,0.76,"N",NULL,20131104,2727,11,1476,3
423779,934700,0.74,"Y",340713,20140214,2720,8,1499,6
423780,500900,1.54,"Y",340714,20130619,2911,8,1572,1
423781,45200,0.80,"N",NULL,20131205,2528,3,1599,3
423782,941000,0.74,"N",NULL,20140523,2848,7,1121,3
