"financial_summary_cost_id","actual_units","actual_labor_cost","actual_material_cost","actual_machine_cost","actual_overhead_cost","budget_units","budget_labor_cost","budget_material_cost","budget_machine_cost","budget_overhead_cost","location_id","machine_type_id","sales_class_id","report_begin_date_id","report_end_date_id"
"201306040504",1585446,"263628","44542.99","117676","47680.79",2524446,"425973","87484.68","185388","71847.57",5,4,4,20130603,20130628
"201306040505",287702,"36270","7232.06","27353","6587.06",1907426,"286115","78802.23","108050","52402.84",5,5,4,20130603,20130628
"201306040506",390822,"42441","17983.58","48551","23820.17",1938878,"271470","81355.99","147919","110631.35",5,6,4,20130603,20130628
"201306040507",500106,"89285","17700.21","35746","8560.26",940914,"139954","31485.67","85079","28197.14",5,7,4,20130603,20130628
"201306040601",426689,"52348","23805.03","46330","13691.11",1273263,"215954","48576.26","89777","67203.89",6,1,4,20130603,20130628
"201306040602",221536,"35452","5992.22","15783","1893.92",986460,"176712","32597.40","54630","23610.19",6,2,4,20130603,20130628
"201306040603",527036,"92711","15307.38","33526","14042.26",1814624,"245857","62599.24","151273","82233.39",6,3,4,20130603,20130628
"201306040604",664539,"108758","27936.46","49675","15353.77",1540181,"257582","76325.27","94983","52903.92",6,4,4,20130603,20130628
"201306040605",1093412,"140493","29144.77","83900","38848.87",1312371,"181739","42628.25","100342","53185.97",6,5,4,20130603,20130628
"201306040606",360586,"30873","11478.67","42437","13158.51",1508444,"193797","66401.36","124483","62285.47",6,6,4,20130603,20130628
"201306040607",179084,"27124","7185.62","13569","6710.38",875460,"153479","44402.16","53011","35102.90",6,7,4,20130603,20130628
"201306040701",0,"0","0.00","0","0.00",430417,"92975","12900.67","25876","8937.47",7,1,4,20130603,20130628
"201306040702",0,"0","0.00","0","0.00",503977,"96071","11594.57","34412","13527.90",7,2,4,20130603,20130628
"201306040703",452832,"57890","16293.30","47136","7047.84",1233295,"160654","41322.58","104454","51163.73",7,3,4,20130603,20130628
"201306040704",0,"0","0.00","0","0.00",508418,"76139","22200.15","60899","12129.31",7,4,4,20130603,20130628
"201306040705",299814,"59307","8120.74","13620","10558.88",920982,"146370","30307.66","63688","36260.15",7,5,4,20130603,20130628
"201306040706",0,"0","0.00","0","0.00",1276259,"230703","39983.15","107546","39189.54",7,6,4,20130603,20130628
"201306040707",457104,"44701","21582.39","60522","7396.65",1416688,"189496","56569.52","164863","47141.91",7,7,4,20130603,20130628
"201306040801",484960,"56434","17420.30","34340","25713.50",1548447,"209183","47111.89","117505","80592.30",8,1,4,20130603,20130628
"201306040802",472782,"71299","24315.99","39001","14100.22",1527998,"262027","59405.41","111910","36661.87",8,2,4,20130603,20130628
"201306040803",162516,"18862","6510.02","21024","5592.69",252626,"41923","8309.13","21942","8666.11",8,3,4,20130603,20130628
"201306040804",101463,"26047","4306.10","2129","1774.05",96765,"24989","4137.30","2035","1677.19",8,4,4,20130603,20130628
"201306040805",932796,"167976","31225.14","65839","29109.64",1056654,"185378","37217.63","81112","30790.24",8,5,4,20130603,20130628
"201306040806",865652,"98332","48690.71","97583","26618.65",2311113,"322666","106436.85","178807","99975.44",8,6,4,20130603,20130628
"201306040807",503236,"55641","20641.59","41688","15817.04",663009,"93931","25291.25","47530","18703.47",8,7,4,20130603,20130628
"201306040901",472530,"33425","11227.32","58254","21672.11",2592397,"264646","72239.69","246381","84245.43",9,1,4,20130603,20130628
"201306040902",435225,"78639","11554.64","22805","4040.00",2278796,"398304","52803.57","156599","69745.43",9,2,4,20130603,20130628
"201306040903",1189505,"204913","32074.70","79728","26038.83",3311920,"561071","104920.74","180725","89585.79",9,3,4,20130603,20130628
"201306040904",389988,"47288","18042.58","37962","11913.21",1855006,"222678","96056.55","137345","87268.21",9,4,4,20130603,20130628
"201306040905",470372,"65673","19853.39","29832","10568.32",3788054,"529670","155753.95","314268","114929.58",9,5,4,20130603,20130628
"201306040906",471909,"74830","18937.25","19681","16595.32",2686674,"396280","90215.12","208742","95617.85",9,6,4,20130603,20130628
"201306040907",266289,"27066","16241.09","13709","17027.68",2945326,"335562","141962.30","223140","172713.27",9,7,4,20130603,20130628
"201306041002",374509,"33802","18920.94","34151","20755.39",350765,"31791","17681.62","31969","19323.27",10,2,4,20130603,20130628
"201306041003",931395,"116657","26101.29","94145","52008.00",1347425,"196015","59919.63","114241","63848.66",10,3,4,20130603,20130628
"201306041004",1222100,"174596","51153.63","110050","41483.72",1495829,"209523","66745.77","140480","50086.51",10,4,4,20130603,20130628
"201306041006",1213156,"195631","41143.00","103904","50153.74",2305090,"386591","95555.25","162173","90012.50",10,6,4,20130603,20130628
"201306041007",298904,"30806","9367.41","20563","12737.16",629971,"109636","14132.60","35596","19037.73",10,7,4,20130603,20130628
"201306041101",603350,"70976","20472.98","40652","28278.66",994664,"148799","41459.99","55489","41269.76",11,1,4,20130603,20130628
"201306041102",389895,"29950","32993.51","45088","23777.30",709840,"54488","52031.64","76169","47883.61",11,2,4,20130603,20130628
"201306041104",52143,"8650","3265.64","3808","1364.12",405195,"51936","14810.92","28404","13440.01",11,4,4,20130603,20130628
"201306041105",0,"0","0.00","0","0.00",1029781,"168038","35693.02","59394","16859.78",11,5,4,20130603,20130628
"201306041106",572436,"107674","21637.98","43762","17562.99",2256156,"358781","67655.75","149650","65528.95",11,6,4,20130603,20130628
"201306041201",397084,"81659","16009.04","11921","9111.24",1962038,"322774","64110.19","110596","80206.05",12,1,4,20130603,20130628
"201306041202",524888,"67773","26482.66","25232","23552.00",1916347,"290129","66701.95","132158","61235.06",12,2,4,20130603,20130628
"201306041203",0,"0","0.00","0","0.00",1091404,"172454","29790.70","63156","37827.12",12,3,4,20130603,20130628
"201306041205",198072,"19815","5246.98","16501","8939.29",1372073,"197315","34258.22","116534","43144.26",12,5,4,20130603,20130628
"201306041206",906119,"123291","40751.81","68067","22394.26",3366637,"494237","111402.16","238541","85800.70",12,6,4,20130603,20130628
"201306041207",660872,"97263","17785.16","40823","31623.20",2374893,"402395","76866.74","134688","94121.30",12,7,4,20130603,20130628
"201306050102",286528,"46203","15044.38","19069","14481.21",1309363,"201389","56471.88","89242","35562.66",1,2,5,20130603,20130628
"201306050103",404481,"80916","21456.58","25485","19410.91",909814,"147945","33180.18","46412","44536.45",1,3,5,20130603,20130628
"201306050104",563655,"57968","34701.76","45635","30683.30",1008983,"134900","56335.29","72553","47248.85",1,4,5,20130603,20130628
"201306050105",328470,"56748","21973.00","18568","10234.60",987885,"157942","29882.87","72283","38911.17",1,5,5,20130603,20130628
"201306050107",139196,"22432","2487.01","16262","5878.12",1289881,"131045","54583.54","132365","53089.14",1,7,5,20130603,20130628
"201306050201",350166,"67976","15218.34","12006","13194.86",2585812,"433141","101555.02","169807","94616.00",2,1,5,20130603,20130628
"201306050202",244200,"30769","10339.02","14880","14907.50",1935737,"378701","43531.80","113201","64545.32",2,2,5,20130603,20130628
"201306050204",334444,"57646","16189.17","21726","12310.62",1352421,"165595","46873.68","117116","81209.55",2,4,5,20130603,20130628
"201306050205",393404,"63823","7070.59","39325","10470.44",1440772,"206159","49816.98","139178","55984.18",2,5,5,20130603,20130628
"201306050206",615650,"82228","26238.84","73288","23251.64",2078167,"283456","73198.33","196195","97474.60",2,6,5,20130603,20130628
"201306050301",1351928,"198443","43196.66","78349","65051.07",2435254,"389653","68144.51","146594","85578.27",3,1,5,20130603,20130628
"201306050302",1182604,"146281","57421.67","90514","65940.78",1607232,"209246","70162.96","108565","90119.67",3,2,5,20130603,20130628
"201306050303",588488,"96182","13248.82","38897","23030.85",1315107,"196701","47562.26","81941","61891.36",3,3,5,20130603,20130628
"201306050304",637679,"165676","22487.60","18905","16395.62",2414802,"420869","130859.23","146750","86917.72",3,4,5,20130603,20130628
"201306050306",740135,"92096","24542.67","64440","26519.54",1505219,"236527","64127.71","107857","43781.70",3,6,5,20130603,20130628
"201306050307",684675,"114089","35087.19","74786","33119.71",1526524,"245444","71361.58","129040","70007.19",3,7,5,20130603,20130628
"201306050401",744090,"121078","28833.05","40176","15593.37",3154284,"431937","115657.49","233209","93656.43",4,1,5,20130603,20130628
"201306011205",1336664,"286111","124961.58","223042","84253.88",1964621,"551683","157880.53","283280","99610.25",12,5,1,20130603,20130628
"201306011206",485547,"136015","34598.92","74499","43683.41",3179158,"1009591","182415.52","463702","229804.79",12,6,1,20130603,20130628
"201306011207",179520,"40137","10007.08","47088","17132.57",570742,"156953","35807.41","116946","35475.95",12,7,1,20130603,20130628
"201306020101",480164,"146420","27207.79","73717","46657.14",836949,"260857","56256.37","107123","73447.96",1,1,2,20130603,20130628
"201306020102",214437,"61602","17384.61","30542","29103.00",839287,"199537","78962.88","172300","70914.71",1,2,2,20130603,20130628
"201306020103",340442,"63470","32392.17","42942","46462.22",499709,"94479","41587.91","108852","51289.70",1,3,2,20130603,20130628
"201306020104",788604,"299000","44612.58","93047","24382.19",1114622,"380946","103754.22","131428","59628.33",1,4,2,20130603,20130628
"201306020105",108972,"20166","8396.99","27093","7919.66",759846,"203512","63854.88","156834","51049.95",1,5,2,20130603,20130628
"201306020106",927834,"397212","47807.67","123082","47061.09",1251984,"477747","86136.89","161724","68333.70",1,6,2,20130603,20130628
"201306020107",469797,"180206","18337.78","54778","16989.71",819141,"233358","65000.42","113587","106388.75",1,7,2,20130603,20130628
"201306020201",573613,"135310","87462.22","87780","56032.85",1627058,"459700","170594.92","259237","135636.69",2,1,2,20130603,20130628
"201306020202",418035,"154194","35487.95","38390","25839.02",755784,"273043","52522.91","74595","47731.30",2,2,2,20130603,20130628
"201306020203",280722,"120659","20863.03","18366","11202.32",710421,"270977","49075.35","93827","41114.90",2,3,2,20130603,20130628
"201306020204",1181516,"337733","111755.84","152847","108813.74",1212117,"347764","113532.76","157020","111000.90",2,4,2,20130603,20130628
"201306020205",911143,"268301","86609.88","118601","80710.11",1536614,"477767","125916.60","248407","106101.30",2,5,2,20130603,20130628
"201306020206",133195,"70428","3578.52","14720","3793.23",428176,"154087","16721.71","79768","14965.44",2,6,2,20130603,20130628
"201306020207",1230768,"504805","82049.69","179382","72843.69",3487480,"1269444","231157.89","511414","227968.14",2,7,2,20130603,20130628
"201306020301",970427,"228098","84866.37","114421","94610.63",2084093,"629564","147701.66","312828","161021.48",3,1,2,20130603,20130628
"201306020302",769358,"252894","50842.40","132830","50951.59",1680009,"627508","98804.85","243063","95163.53",3,2,2,20130603,20130628
"201306020303",58824,"10457","7871.51","12875","8976.28",793985,"217416","65750.50","148937","56738.83",3,3,2,20130603,20130628
"201306020304",128441,"46179","8574.96","12006","3365.86",962468,"283168","55882.79","134391","89262.19",3,4,2,20130603,20130628
"201306020305",384076,"111290","22552.42","55565","26822.77",440546,"113467","31101.10","77280","28721.28",3,5,2,20130603,20130628
"201306020306",129688,"18917","18470.16","20882","17587.40",1465871,"341510","91633.81","218551","103125.18",3,6,2,20130603,20130628
"201306020307",582021,"247075","14076.90","59328","29508.22",1752118,"607505","120026.71","213163","99354.18",3,7,2,20130603,20130628
"201306020401",233706,"78648","16251.10","26436","15975.85",341771,"108529","18802.59","34338","24590.56",4,1,2,20130603,20130628
"201306020402",509966,"137936","66088.07","40239","36912.35",1226136,"323933","107857.11","202185","64376.36",4,2,2,20130603,20130628
"201306020403",0,"0","0.00","0","0.00",272700,"86347","29522.59","41194","10577.70",4,3,2,20130603,20130628
"201306020404",143055,"36229","29449.79","19847","21461.38",1185330,"390419","70673.68","158541","91214.61",4,4,2,20130603,20130628
"201306020405",0,"0","0.00","0","0.00",353195,"105673","36932.61","61193","16433.63",4,5,2,20130603,20130628
"201306020406",0,"0","0.00","0","0.00",208856,"91704","17851.06","25657","25678.63",4,6,2,20130603,20130628
"201306020407",74893,"37081","5845.12","7371","4824.82",716358,"218875","73828.48","96362","63130.89",4,7,2,20130603,20130628
"201306020501",271459,"121699","5423.48","25062","3746.86",1793146,"635597","92751.35","187801","74029.96",5,1,2,20130603,20130628
"201306020502",466616,"125030","47204.83","95760","23530.64",1984261,"551106","144336.69","347608","109819.00",5,2,2,20130603,20130628
"201306020503",383680,"49759","45326.02","91740","31866.13",1558178,"388059","131432.64","239381","104839.85",5,3,2,20130603,20130628
"201306020504",283827,"49450","30042.22","38675","23161.53",1051821,"269587","106631.28","189647","74823.27",5,4,2,20130603,20130628
"201306020505",0,"0","0.00","0","0.00",1116497,"293110","67467.06","197330","78314.57",5,5,2,20130603,20130628
"201306020507",572856,"163679","39411.60","142095","32040.75",2173980,"703265","125490.34","372688","149386.68",5,7,2,20130603,20130628
"201306020601",276640,"119174","6465.90","57042","14521.14",731739,"306425","26885.49","105863","51359.58",6,1,2,20130603,20130628
"201306020602",304000,"86855","20968.69","41070","48808.74",938429,"320859","79722.53","139787","80010.18",6,2,2,20130603,20130628
"201306020603",571914,"215394","41494.31","70448","47363.61",1101247,"333891","116120.04","148881","88379.81",6,3,2,20130603,20130628
"201306020604",570735,"113034","28953.47","129345","76879.08",2247170,"637005","129294.31","421843","172554.55",6,4,2,20130603,20130628
"201306020605",377420,"100609","34019.26","45312","32087.03",1575621,"472521","103527.74","193048","136047.63",6,5,2,20130603,20130628
"201306020606",554364,"147811","63724.22","89604","36024.61",1601023,"372037","118639.12","349939","127845.91",6,6,2,20130603,20130628
"201306020607",397430,"115289","22303.17","52668","19204.48",863971,"200961","72255.08","155153","55501.07",6,7,2,20130603,20130628
"201306020701",318505,"128480","16928.78","38700","17844.75",1084457,"405586","58984.28","89959","62174.90",7,1,2,20130603,20130628
"201306020702",646932,"203297","50168.71","98736","48075.15",1443001,"433549","131267.32","198307","90502.70",7,2,2,20130603,20130628
"201306020703",0,"0","0.00","0","0.00",106020,"42630","2410.01","7716","5094.66",7,3,2,20130603,20130628
"201306020704",126522,"21534","19737.03","17119","16951.37",354418,"85015","40201.85","39139","48503.56",7,4,2,20130603,20130628
"201306020705",381469,"143662","22561.88","53878","26745.25",1813896,"629766","104595.87","236365","123361.01",7,5,2,20130603,20130628
"201306020706",34532,"9058","3444.22","5764","4295.14",835648,"329539","52115.36","80275","70625.68",7,6,2,20130603,20130628
"201306020707",191963,"66355","12873.98","17875","29949.90",1051756,"358314","63052.60","89533","68983.25",7,7,2,20130603,20130628
